,Bird Class,Image Path,Image Size
8352,Parakeet,Data/Parakeet/Plum-headed Parakeet(107).jpeg,"(528, 651, 3)"
8353,Parakeet,Data/Parakeet/Plum-headed Parakeet(142).jpeg,"(433, 650, 3)"
8354,Parakeet,Data/Parakeet/Alexandrine Parakeet(23).jpeg,"(480, 640, 3)"
8355,Parakeet,Data/Parakeet/suban_Rose_ringed_parakeet14.jpg,"(640, 398, 3)"
8356,Parakeet,Data/Parakeet/Rose-ringed Parakeet(95).jpeg,"(456, 660, 3)"
8357,Parakeet,Data/Parakeet/Alexandrine Parakeet(66).jpeg,"(592, 700, 3)"
8358,Parakeet,Data/Parakeet/Rose-ringed Parakeet(68).jpeg,"(610, 642, 3)"
8359,Parakeet,Data/Parakeet/Rose-ringed Parakeet(10).jpeg,"(522, 660, 3)"
8360,Parakeet,Data/Parakeet/Rose-ringed Parakeet(55).jpeg,"(480, 660, 3)"
8361,Parakeet,Data/Parakeet/Rose-ringed Parakeet(179).jpeg,"(600, 505, 3)"
8362,Parakeet,Data/Parakeet/Plum-headed Parakeet(10).jpeg,"(495, 660, 3)"
8363,Parakeet,Data/Parakeet/Plum-headed Parakeet(55).jpeg,"(600, 450, 3)"
8364,Parakeet,Data/Parakeet/Rose-ringed Parakeet(184).jpeg,"(453, 640, 3)"
8365,Parakeet,Data/Parakeet/Rose-ringed Parakeet(34).jpeg,"(545, 660, 3)"
8366,Parakeet,Data/Parakeet/Alexandrine Parakeet(82).jpeg,"(524, 750, 3)"
8367,Parakeet,Data/Parakeet/Rose-ringed Parakeet(71).jpeg,"(440, 660, 3)"
8368,Parakeet,Data/Parakeet/Alexandrine Parakeet(4).jpeg,"(504, 660, 3)"
8369,Parakeet,Data/Parakeet/Rose-ringed Parakeet(219).jpeg,"(345, 700, 3)"
8370,Parakeet,Data/Parakeet/Plum-headed Parakeet(34).jpeg,"(610, 610, 3)"
8371,Parakeet,Data/Parakeet/Plum-headed Parakeet(71).jpeg,"(387, 660, 3)"
8372,Parakeet,Data/Parakeet/Rose-ringed Parakeet(118).jpeg,"(445, 660, 3)"
8373,Parakeet,Data/Parakeet/Rose-ringed Parakeet(125).jpeg,"(495, 660, 3)"
8374,Parakeet,Data/Parakeet/Rose-ringed Parakeet(160).jpeg,"(442, 650, 3)"
8375,Parakeet,Data/Parakeet/Plum-headed Parakeet(2).jpeg,"(401, 660, 3)"
8376,Parakeet,Data/Parakeet/Rose-ringed Parakeet(224).jpeg,"(480, 640, 3)"
8377,Parakeet,Data/Parakeet/Rose-ringed Parakeet(261).jpeg,"(600, 400, 3)"
8378,Parakeet,Data/Parakeet/Alexandrine Parakeet(42).jpeg,"(466, 660, 3)"
8379,Parakeet,Data/Parakeet/Plum-headed Parakeet(123).jpeg,"(600, 551, 3)"
8380,Parakeet,Data/Parakeet/Plum-headed Parakeet(166).jpeg,"(640, 421, 3)"
8381,Parakeet,Data/Parakeet/Rose-ringed Parakeet(226).jpeg,"(489, 648, 3)"
8382,Parakeet,Data/Parakeet/Rose-ringed Parakeet(263).jpeg,"(427, 543, 3)"
8383,Parakeet,Data/Parakeet/Rose-ringed Parakeet(127).jpeg,"(507, 660, 3)"
8384,Parakeet,Data/Parakeet/Rose-ringed Parakeet(162).jpeg,"(600, 450, 3)"
8385,Parakeet,Data/Parakeet/Plum-headed Parakeet(121).jpeg,"(488, 650, 3)"
8386,Parakeet,Data/Parakeet/Plum-headed Parakeet(164).jpeg,"(640, 453, 3)"
8387,Parakeet,Data/Parakeet/Alexandrine Parakeet(40).jpeg,"(610, 407, 3)"
8388,Parakeet,Data/Parakeet/Rose-ringed Parakeet(36).jpeg,"(419, 660, 3)"
8389,Parakeet,Data/Parakeet/Alexandrine Parakeet(80).jpeg,"(389, 640, 3)"
8390,Parakeet,Data/Parakeet/Rose-ringed Parakeet(73).jpeg,"(458, 650, 3)"
8391,Parakeet,Data/Parakeet/Plum-headed Parakeet(159).jpeg,"(456, 650, 3)"
8392,Parakeet,Data/Parakeet/Alexandrine Parakeet(38).jpeg,"(480, 640, 3)"
8393,Parakeet,Data/Parakeet/Plum-headed Parakeet(36).jpeg,"(495, 660, 3)"
8394,Parakeet,Data/Parakeet/Plum-headed Parakeet(73).jpeg,"(466, 660, 3)"
8395,Parakeet,Data/Parakeet/Alexandrine Parakeet(6).jpeg,"(440, 660, 3)"
8396,Parakeet,Data/Parakeet/Alexandrine Parakeet(59).jpeg,"(600, 442, 3)"
8397,Parakeet,Data/Parakeet/Plum-headed Parakeet(138).jpeg,"(479, 647, 3)"
8398,Parakeet,Data/Parakeet/Plum-headed Parakeet(180).jpeg,"(600, 400, 3)"
8399,Parakeet,Data/Parakeet/Rose-ringed Parakeet(12).jpeg,"(440, 660, 3)"
8400,Parakeet,Data/Parakeet/Rose-ringed Parakeet(57).jpeg,"(454, 660, 3)"
8401,Parakeet,Data/Parakeet/Rose-ringed Parakeet(186).jpeg,"(435, 650, 3)"
8402,Parakeet,Data/Parakeet/Plum-headed Parakeet(12).jpeg,"(440, 660, 3)"
8403,Parakeet,Data/Parakeet/Plum-headed Parakeet(57).jpeg,"(589, 660, 3)"
8404,Parakeet,Data/Parakeet/Rose-ringed Parakeet(103).jpeg,"(498, 640, 3)"
8405,Parakeet,Data/Parakeet/Rose-ringed Parakeet(146).jpeg,"(465, 650, 3)"
8406,Parakeet,Data/Parakeet/suban_Rose_ringed_parakeet16.jpg,"(398, 640, 3)"
8407,Parakeet,Data/Parakeet/Plum-headed Parakeet(97).jpeg,"(455, 660, 3)"
8408,Parakeet,Data/Parakeet/Rose-ringed Parakeet(202).jpeg,"(600, 541, 3)"
8409,Parakeet,Data/Parakeet/Rose-ringed Parakeet(247).jpeg,"(600, 407, 3)"
8410,Parakeet,Data/Parakeet/Alexandrine Parakeet(99).jpeg,"(500, 750, 3)"
8411,Parakeet,Data/Parakeet/Alexandrine Parakeet(21).jpeg,"(472, 660, 3)"
8412,Parakeet,Data/Parakeet/Rose-ringed Parakeet(97).jpeg,"(600, 450, 3)"
8413,Parakeet,Data/Parakeet/Alexandrine Parakeet(64).jpeg,"(606, 650, 3)"
8414,Parakeet,Data/Parakeet/Plum-headed Parakeet(105).jpeg,"(610, 660, 3)"
8415,Parakeet,Data/Parakeet/Plum-headed Parakeet(140).jpeg,"(600, 406, 3)"
8416,Parakeet,Data/Parakeet/Plum-headed Parakeet(66).jpeg,"(510, 650, 3)"
8417,Parakeet,Data/Parakeet/Plum-headed Parakeet(23).jpeg,"(510, 660, 3)"
8418,Parakeet,Data/Parakeet/Alexandrine Parakeet(95).jpeg,"(600, 395, 3)"
8419,Parakeet,Data/Parakeet/Rose-ringed Parakeet(66).jpeg,"(440, 660, 3)"
8420,Parakeet,Data/Parakeet/Rose-ringed Parakeet(23).jpeg,"(495, 660, 3)"
8421,Parakeet,Data/Parakeet/Plum-headed Parakeet(109).jpeg,"(488, 650, 3)"
8422,Parakeet,Data/Parakeet/Alexandrine Parakeet(68).jpeg,"(600, 484, 3)"
8423,Parakeet,Data/Parakeet/Plum-headed Parakeet(171).jpeg,"(437, 650, 3)"
8424,Parakeet,Data/Parakeet/Plum-headed Parakeet(134).jpeg,"(488, 650, 3)"
8425,Parakeet,Data/Parakeet/Alexandrine Parakeet(55).jpeg,"(480, 650, 3)"
8426,Parakeet,Data/Parakeet/Alexandrine Parakeet(10).jpeg,"(495, 660, 3)"
8427,Parakeet,Data/Parakeet/Rose-ringed Parakeet(233).jpeg,"(600, 407, 3)"
8428,Parakeet,Data/Parakeet/Rose-ringed Parakeet(177).jpeg,"(600, 376, 3)"
8429,Parakeet,Data/Parakeet/Rose-ringed Parakeet(132).jpeg,"(454, 650, 3)"
8430,Parakeet,Data/Parakeet/Rose-ringed Parakeet(2).jpeg,"(584, 660, 3)"
8431,Parakeet,Data/Parakeet/Rose-ringed Parakeet(82).jpeg,"(495, 660, 3)"
8432,Parakeet,Data/Parakeet/Alexandrine Parakeet(71).jpeg,"(507, 650, 3)"
8433,Parakeet,Data/Parakeet/Alexandrine Parakeet(34).jpeg,"(600, 527, 3)"
8434,Parakeet,Data/Parakeet/Plum-headed Parakeet(155).jpeg,"(453, 640, 3)"
8435,Parakeet,Data/Parakeet/Plum-headed Parakeet(110).jpeg,"(480, 640, 3)"
8436,Parakeet,Data/Parakeet/Rose-ringed Parakeet(153).jpeg,"(544, 650, 3)"
8437,Parakeet,Data/Parakeet/Rose-ringed Parakeet(116).jpeg,"(511, 660, 3)"
8438,Parakeet,Data/Parakeet/suban_Alexandrine_parakeet2.jpg,"(480, 640, 3)"
8439,Parakeet,Data/Parakeet/Rose-ringed Parakeet(252).jpeg,"(501, 786, 3)"
8440,Parakeet,Data/Parakeet/Rose-ringed Parakeet(217).jpeg,"(589, 650, 3)"
8441,Parakeet,Data/Parakeet/Plum-headed Parakeet(82).jpeg,"(600, 450, 3)"
8442,Parakeet,Data/Parakeet/Rose-ringed Parakeet(193).jpeg,"(482, 650, 3)"
8443,Parakeet,Data/Parakeet/Plum-headed Parakeet(42).jpeg,"(497, 650, 3)"
8444,Parakeet,Data/Parakeet/Plum-headed Parakeet(168).jpeg,"(503, 639, 3)"
8445,Parakeet,Data/Parakeet/Rose-ringed Parakeet(42).jpeg,"(439, 660, 3)"
8446,Parakeet,Data/Parakeet/Rose-ringed Parakeet(129).jpeg,"(472, 660, 3)"
8447,Parakeet,Data/Parakeet/Plum-headed Parakeet(40).jpeg,"(495, 660, 3)"
8448,Parakeet,Data/Parakeet/Rose-ringed Parakeet(228).jpeg,"(570, 439, 3)"
8449,Parakeet,Data/Parakeet/Rose-ringed Parakeet(191).jpeg,"(583, 450, 3)"
8450,Parakeet,Data/Parakeet/Rose-ringed Parakeet(40).jpeg,"(599, 607, 3)"
8451,Parakeet,Data/Parakeet/suban_Rose_ringed_parakeet18.jpg,"(321, 640, 3)"
8452,Parakeet,Data/Parakeet/Plum-headed Parakeet(157).jpeg,"(640, 586, 3)"
8453,Parakeet,Data/Parakeet/Plum-headed Parakeet(112).jpeg,"(480, 640, 3)"
8454,Parakeet,Data/Parakeet/Rose-ringed Parakeet(80).jpeg,"(452, 650, 3)"
8455,Parakeet,Data/Parakeet/Alexandrine Parakeet(73).jpeg,"(460, 650, 3)"
8456,Parakeet,Data/Parakeet/Alexandrine Parakeet(36).jpeg,"(440, 660, 3)"
8457,Parakeet,Data/Parakeet/Rose-ringed Parakeet(38).jpeg,"(450, 660, 3)"
8458,Parakeet,Data/Parakeet/suban_Alexandrine_parakeet0.jpg,"(480, 640, 3)"
8459,Parakeet,Data/Parakeet/Rose-ringed Parakeet(250).jpeg,"(563, 574, 3)"
8460,Parakeet,Data/Parakeet/Rose-ringed Parakeet(215).jpeg,"(454, 639, 3)"
8461,Parakeet,Data/Parakeet/Plum-headed Parakeet(80).jpeg,"(460, 650, 3)"
8462,Parakeet,Data/Parakeet/Alexandrine Parakeet(8).jpeg,"(495, 660, 3)"
8463,Parakeet,Data/Parakeet/Rose-ringed Parakeet(151).jpeg,"(600, 515, 3)"
8464,Parakeet,Data/Parakeet/Rose-ringed Parakeet(114).jpeg,"(600, 413, 3)"
8465,Parakeet,Data/Parakeet/Plum-headed Parakeet(38).jpeg,"(592, 660, 3)"
8466,Parakeet,Data/Parakeet/Rose-ringed Parakeet(59).jpeg,"(500, 660, 3)"
8467,Parakeet,Data/Parakeet/Alexandrine Parakeet(57).jpeg,"(581, 649, 3)"
8468,Parakeet,Data/Parakeet/Alexandrine Parakeet(12).jpeg,"(400, 600, 3)"
8469,Parakeet,Data/Parakeet/Plum-headed Parakeet(173).jpeg,"(561, 700, 3)"
8470,Parakeet,Data/Parakeet/Plum-headed Parakeet(136).jpeg,"(433, 650, 3)"
8471,Parakeet,Data/Parakeet/Plum-headed Parakeet(59).jpeg,"(600, 660, 3)"
8472,Parakeet,Data/Parakeet/Rose-ringed Parakeet(175).jpeg,"(433, 650, 3)"
8473,Parakeet,Data/Parakeet/Rose-ringed Parakeet(130).jpeg,"(438, 660, 3)"
8474,Parakeet,Data/Parakeet/Rose-ringed Parakeet(188).jpeg,"(461, 650, 3)"
8475,Parakeet,Data/Parakeet/Rose-ringed Parakeet(231).jpeg,"(460, 650, 3)"
8476,Parakeet,Data/Parakeet/Rose-ringed Parakeet(249).jpeg,"(600, 543, 3)"
8477,Parakeet,Data/Parakeet/Plum-headed Parakeet(99).jpeg,"(480, 640, 3)"
8478,Parakeet,Data/Parakeet/Plum-headed Parakeet(64).jpeg,"(464, 650, 3)"
8479,Parakeet,Data/Parakeet/Plum-headed Parakeet(21).jpeg,"(501, 660, 3)"
8480,Parakeet,Data/Parakeet/Rose-ringed Parakeet(148).jpeg,"(459, 650, 3)"
8481,Parakeet,Data/Parakeet/Rose-ringed Parakeet(99).jpeg,"(600, 450, 3)"
8482,Parakeet,Data/Parakeet/Alexandrine Parakeet(97).jpeg,"(409, 612, 3)"
8483,Parakeet,Data/Parakeet/Rose-ringed Parakeet(64).jpeg,"(454, 660, 3)"
8484,Parakeet,Data/Parakeet/Rose-ringed Parakeet(21).jpeg,"(495, 660, 3)"
8485,Parakeet,Data/Parakeet/Rose-ringed Parakeet(235).jpeg,"(600, 547, 3)"
8486,Parakeet,Data/Parakeet/Plum-headed Parakeet(18).jpeg,"(448, 660, 3)"
8487,Parakeet,Data/Parakeet/Rose-ringed Parakeet(171).jpeg,"(440, 660, 3)"
8488,Parakeet,Data/Parakeet/Rose-ringed Parakeet(134).jpeg,"(481, 660, 3)"
8489,Parakeet,Data/Parakeet/Alexandrine Parakeet(53).jpeg,"(475, 650, 3)"
8490,Parakeet,Data/Parakeet/Alexandrine Parakeet(16).jpeg,"(456, 660, 3)"
8491,Parakeet,Data/Parakeet/Plum-headed Parakeet(177).jpeg,"(494, 650, 3)"
8492,Parakeet,Data/Parakeet/Plum-headed Parakeet(132).jpeg,"(600, 450, 3)"
8493,Parakeet,Data/Parakeet/Rose-ringed Parakeet(18).jpeg,"(495, 660, 3)"
8494,Parakeet,Data/Parakeet/Rose-ringed Parakeet(60).jpeg,"(469, 660, 3)"
8495,Parakeet,Data/Parakeet/Alexandrine Parakeet(93).jpeg,"(500, 600, 3)"
8496,Parakeet,Data/Parakeet/Rose-ringed Parakeet(25).jpeg,"(466, 640, 3)"
8497,Parakeet,Data/Parakeet/Plum-headed Parakeet(60).jpeg,"(440, 660, 3)"
8498,Parakeet,Data/Parakeet/Plum-headed Parakeet(25).jpeg,"(545, 660, 3)"
8499,Parakeet,Data/Parakeet/Rose-ringed Parakeet(109).jpeg,"(377, 660, 3)"
8500,Parakeet,Data/Parakeet/Rose-ringed Parakeet(208).jpeg,"(600, 446, 3)"
8501,Parakeet,Data/Parakeet/Rose-ringed Parakeet(44).jpeg,"(455, 660, 3)"
8502,Parakeet,Data/Parakeet/suban_Alexandrine_parakeet4.jpg,"(640, 528, 3)"
8503,Parakeet,Data/Parakeet/Rose-ringed Parakeet(195).jpeg,"(572, 479, 3)"
8504,Parakeet,Data/Parakeet/Rose-ringed Parakeet(168).jpeg,"(520, 650, 3)"
8505,Parakeet,Data/Parakeet/Plum-headed Parakeet(44).jpeg,"(600, 652, 3)"
8506,Parakeet,Data/Parakeet/Rose-ringed Parakeet(155).jpeg,"(483, 650, 3)"
8507,Parakeet,Data/Parakeet/Rose-ringed Parakeet(110).jpeg,"(548, 640, 3)"
8508,Parakeet,Data/Parakeet/Plum-headed Parakeet(79).jpeg,"(480, 640, 3)"
8509,Parakeet,Data/Parakeet/suban_Rose_ringed_parakeet20.jpg,"(332, 640, 3)"
8510,Parakeet,Data/Parakeet/Rose-ringed Parakeet(254).jpeg,"(432, 612, 3)"
8511,Parakeet,Data/Parakeet/Rose-ringed Parakeet(211).jpeg,"(424, 650, 3)"
8512,Parakeet,Data/Parakeet/Plum-headed Parakeet(84).jpeg,"(504, 650, 3)"
8513,Parakeet,Data/Parakeet/Rose-ringed Parakeet(79).jpeg,"(600, 457, 3)"
8514,Parakeet,Data/Parakeet/Plum-headed Parakeet(153).jpeg,"(453, 640, 3)"
8515,Parakeet,Data/Parakeet/Plum-headed Parakeet(116).jpeg,"(600, 400, 3)"
8516,Parakeet,Data/Parakeet/Rose-ringed Parakeet(4).jpeg,"(610, 654, 3)"
8517,Parakeet,Data/Parakeet/Alexandrine Parakeet(77).jpeg,"(599, 650, 3)"
8518,Parakeet,Data/Parakeet/Rose-ringed Parakeet(84).jpeg,"(480, 640, 3)"
8519,Parakeet,Data/Parakeet/Alexandrine Parakeet(32).jpeg,"(600, 441, 3)"
8520,Parakeet,Data/Parakeet/Rose-ringed Parakeet(256).jpeg,"(413, 620, 3)"
8521,Parakeet,Data/Parakeet/Rose-ringed Parakeet(213).jpeg,"(600, 563, 3)"
8522,Parakeet,Data/Parakeet/Plum-headed Parakeet(86).jpeg,"(600, 478, 3)"
8523,Parakeet,Data/Parakeet/Rose-ringed Parakeet(157).jpeg,"(428, 650, 3)"
8524,Parakeet,Data/Parakeet/Rose-ringed Parakeet(112).jpeg,"(600, 428, 3)"
8525,Parakeet,Data/Parakeet/Rose-ringed Parakeet(6).jpeg,"(528, 660, 3)"
8526,Parakeet,Data/Parakeet/Alexandrine Parakeet(75).jpeg,"(504, 650, 3)"
8527,Parakeet,Data/Parakeet/Rose-ringed Parakeet(86).jpeg,"(450, 660, 3)"
8528,Parakeet,Data/Parakeet/Alexandrine Parakeet(30).jpeg,"(461, 660, 3)"
8529,Parakeet,Data/Parakeet/Plum-headed Parakeet(151).jpeg,"(453, 640, 3)"
8530,Parakeet,Data/Parakeet/Plum-headed Parakeet(114).jpeg,"(444, 660, 3)"
8531,Parakeet,Data/Parakeet/Alexandrine Parakeet(88).jpeg,"(533, 640, 3)"
8532,Parakeet,Data/Parakeet/Rose-ringed Parakeet(46).jpeg,"(495, 660, 3)"
8533,Parakeet,Data/Parakeet/Alexandrine Parakeet(48).jpeg,"(424, 640, 3)"
8534,Parakeet,Data/Parakeet/Plum-headed Parakeet(129).jpeg,"(464, 650, 3)"
8535,Parakeet,Data/Parakeet/Plum-headed Parakeet(46).jpeg,"(495, 660, 3)"
8536,Parakeet,Data/Parakeet/Rose-ringed Parakeet(197).jpeg,"(542, 650, 3)"
8537,Parakeet,Data/Parakeet/Plum-headed Parakeet(8).jpeg,"(495, 660, 3)"
8538,Parakeet,Data/Parakeet/Plum-headed Parakeet(148).jpeg,"(488, 650, 3)"
8539,Parakeet,Data/Parakeet/Alexandrine Parakeet(29).jpeg,"(600, 450, 3)"
8540,Parakeet,Data/Parakeet/Rose-ringed Parakeet(62).jpeg,"(454, 660, 3)"
8541,Parakeet,Data/Parakeet/Alexandrine Parakeet(91).jpeg,"(414, 580, 3)"
8542,Parakeet,Data/Parakeet/Rose-ringed Parakeet(27).jpeg,"(610, 458, 3)"
8543,Parakeet,Data/Parakeet/Plum-headed Parakeet(62).jpeg,"(600, 539, 3)"
8544,Parakeet,Data/Parakeet/Plum-headed Parakeet(27).jpeg,"(533, 660, 3)"
8545,Parakeet,Data/Parakeet/Rose-ringed Parakeet(173).jpeg,"(600, 493, 3)"
8546,Parakeet,Data/Parakeet/Rose-ringed Parakeet(136).jpeg,"(518, 650, 3)"
8547,Parakeet,Data/Parakeet/Rose-ringed Parakeet(237).jpeg,"(523, 650, 3)"
8548,Parakeet,Data/Parakeet/Plum-headed Parakeet(175).jpeg,"(456, 650, 3)"
8549,Parakeet,Data/Parakeet/Plum-headed Parakeet(130).jpeg,"(433, 650, 3)"
8550,Parakeet,Data/Parakeet/Alexandrine Parakeet(51).jpeg,"(439, 650, 3)"
8551,Parakeet,Data/Parakeet/Alexandrine Parakeet(14).jpeg,"(610, 341, 3)"
8552,Parakeet,Data/Parakeet/Rose-ringed Parakeet(214).jpeg,"(450, 650, 3)"
8553,Parakeet,Data/Parakeet/Rose-ringed Parakeet(251).jpeg,"(584, 600, 3)"
8554,Parakeet,Data/Parakeet/Plum-headed Parakeet(81).jpeg,"(471, 650, 3)"
8555,Parakeet,Data/Parakeet/Alexandrine Parakeet(9).jpeg,"(495, 660, 3)"
8556,Parakeet,Data/Parakeet/Rose-ringed Parakeet(115).jpeg,"(480, 640, 3)"
8557,Parakeet,Data/Parakeet/Rose-ringed Parakeet(150).jpeg,"(522, 660, 3)"
8558,Parakeet,Data/Parakeet/Plum-headed Parakeet(39).jpeg,"(446, 660, 3)"
8559,Parakeet,Data/Parakeet/Plum-headed Parakeet(113).jpeg,"(610, 606, 3)"
8560,Parakeet,Data/Parakeet/Plum-headed Parakeet(156).jpeg,"(457, 650, 3)"
8561,Parakeet,Data/Parakeet/Rose-ringed Parakeet(1).jpeg,"(454, 660, 3)"
8562,Parakeet,Data/Parakeet/Alexandrine Parakeet(37).jpeg,"(430, 660, 3)"
8563,Parakeet,Data/Parakeet/Alexandrine Parakeet(72).jpeg,"(424, 649, 3)"
8564,Parakeet,Data/Parakeet/Rose-ringed Parakeet(81).jpeg,"(440, 660, 3)"
8565,Parakeet,Data/Parakeet/Rose-ringed Parakeet(39).jpeg,"(440, 660, 3)"
8566,Parakeet,Data/Parakeet/Rose-ringed Parakeet(41).jpeg,"(436, 660, 3)"
8567,Parakeet,Data/Parakeet/Rose-ringed Parakeet(128).jpeg,"(496, 660, 3)"
8568,Parakeet,Data/Parakeet/Plum-headed Parakeet(41).jpeg,"(495, 660, 3)"
8569,Parakeet,Data/Parakeet/Rose-ringed Parakeet(229).jpeg,"(453, 650, 3)"
8570,Parakeet,Data/Parakeet/Rose-ringed Parakeet(190).jpeg,"(610, 470, 3)"
8571,Parakeet,Data/Parakeet/Rose-ringed Parakeet(98).jpeg,"(600, 606, 3)"
8572,Parakeet,Data/Parakeet/Rose-ringed Parakeet(20).jpeg,"(495, 660, 3)"
8573,Parakeet,Data/Parakeet/Rose-ringed Parakeet(65).jpeg,"(487, 660, 3)"
8574,Parakeet,Data/Parakeet/Alexandrine Parakeet(96).jpeg,"(365, 600, 3)"
8575,Parakeet,Data/Parakeet/Rose-ringed Parakeet(248).jpeg,"(600, 597, 3)"
8576,Parakeet,Data/Parakeet/Plum-headed Parakeet(98).jpeg,"(480, 640, 3)"
8577,Parakeet,Data/Parakeet/Plum-headed Parakeet(20).jpeg,"(404, 660, 3)"
8578,Parakeet,Data/Parakeet/Plum-headed Parakeet(65).jpeg,"(470, 650, 3)"
8579,Parakeet,Data/Parakeet/Rose-ringed Parakeet(149).jpeg,"(488, 650, 3)"
8580,Parakeet,Data/Parakeet/Plum-headed Parakeet(58).jpeg,"(600, 426, 3)"
8581,Parakeet,Data/Parakeet/Rose-ringed Parakeet(131).jpeg,"(480, 640, 3)"
8582,Parakeet,Data/Parakeet/Rose-ringed Parakeet(174).jpeg,"(600, 600, 3)"
8583,Parakeet,Data/Parakeet/Rose-ringed Parakeet(189).jpeg,"(600, 413, 3)"
8584,Parakeet,Data/Parakeet/Rose-ringed Parakeet(230).jpeg,"(600, 466, 3)"
8585,Parakeet,Data/Parakeet/Rose-ringed Parakeet(58).jpeg,"(427, 660, 3)"
8586,Parakeet,Data/Parakeet/Alexandrine Parakeet(13).jpeg,"(371, 660, 3)"
8587,Parakeet,Data/Parakeet/Alexandrine Parakeet(56).jpeg,"(519, 650, 3)"
8588,Parakeet,Data/Parakeet/Plum-headed Parakeet(137).jpeg,"(517, 650, 3)"
8589,Parakeet,Data/Parakeet/Plum-headed Parakeet(172).jpeg,"(600, 389, 3)"
8590,Parakeet,Data/Parakeet/Rose-ringed Parakeet(232).jpeg,"(460, 650, 3)"
8591,Parakeet,Data/Parakeet/Rose-ringed Parakeet(133).jpeg,"(528, 660, 3)"
8592,Parakeet,Data/Parakeet/Rose-ringed Parakeet(176).jpeg,"(600, 408, 3)"
8593,Parakeet,Data/Parakeet/Plum-headed Parakeet(135).jpeg,"(500, 650, 3)"
8594,Parakeet,Data/Parakeet/Plum-headed Parakeet(170).jpeg,"(491, 650, 3)"
8595,Parakeet,Data/Parakeet/Alexandrine Parakeet(11).jpeg,"(610, 458, 3)"
8596,Parakeet,Data/Parakeet/Alexandrine Parakeet(54).jpeg,"(453, 640, 3)"
8597,Parakeet,Data/Parakeet/Rose-ringed Parakeet(22).jpeg,"(495, 660, 3)"
8598,Parakeet,Data/Parakeet/Rose-ringed Parakeet(67).jpeg,"(463, 660, 3)"
8599,Parakeet,Data/Parakeet/Alexandrine Parakeet(94).jpeg,"(473, 600, 3)"
8600,Parakeet,Data/Parakeet/Plum-headed Parakeet(108).jpeg,"(600, 538, 3)"
8601,Parakeet,Data/Parakeet/Alexandrine Parakeet(69).jpeg,"(600, 686, 3)"
8602,Parakeet,Data/Parakeet/Plum-headed Parakeet(22).jpeg,"(455, 660, 3)"
8603,Parakeet,Data/Parakeet/Plum-headed Parakeet(67).jpeg,"(610, 620, 3)"
8604,Parakeet,Data/Parakeet/Plum-headed Parakeet(169).jpeg,"(539, 650, 3)"
8605,Parakeet,Data/Parakeet/Rose-ringed Parakeet(43).jpeg,"(603, 660, 3)"
8606,Parakeet,Data/Parakeet/Rose-ringed Parakeet(192).jpeg,"(347, 650, 3)"
8607,Parakeet,Data/Parakeet/Plum-headed Parakeet(43).jpeg,"(470, 660, 3)"
8608,Parakeet,Data/Parakeet/Rose-ringed Parakeet(117).jpeg,"(566, 660, 3)"
8609,Parakeet,Data/Parakeet/Rose-ringed Parakeet(152).jpeg,"(466, 650, 3)"
8610,Parakeet,Data/Parakeet/Rose-ringed Parakeet(216).jpeg,"(600, 413, 3)"
8611,Parakeet,Data/Parakeet/Rose-ringed Parakeet(253).jpeg,"(505, 557, 3)"
8612,Parakeet,Data/Parakeet/Plum-headed Parakeet(83).jpeg,"(495, 650, 3)"
8613,Parakeet,Data/Parakeet/Rose-ringed Parakeet(3).jpeg,"(454, 660, 3)"
8614,Parakeet,Data/Parakeet/Alexandrine Parakeet(35).jpeg,"(524, 660, 3)"
8615,Parakeet,Data/Parakeet/Alexandrine Parakeet(70).jpeg,"(453, 640, 3)"
8616,Parakeet,Data/Parakeet/Rose-ringed Parakeet(83).jpeg,"(610, 660, 3)"
8617,Parakeet,Data/Parakeet/Plum-headed Parakeet(111).jpeg,"(439, 650, 3)"
8618,Parakeet,Data/Parakeet/Plum-headed Parakeet(154).jpeg,"(427, 640, 3)"
8619,Parakeet,Data/Parakeet/Plum-headed Parakeet(47).jpeg,"(503, 650, 3)"
8620,Parakeet,Data/Parakeet/Rose-ringed Parakeet(196).jpeg,"(405, 650, 3)"
8621,Parakeet,Data/Parakeet/Plum-headed Parakeet(9).jpeg,"(495, 660, 3)"
8622,Parakeet,Data/Parakeet/Rose-ringed Parakeet(47).jpeg,"(287, 660, 3)"
8623,Parakeet,Data/Parakeet/Alexandrine Parakeet(49).jpeg,"(459, 650, 3)"
8624,Parakeet,Data/Parakeet/Plum-headed Parakeet(128).jpeg,"(430, 650, 3)"
8625,Parakeet,Data/Parakeet/Rose-ringed Parakeet(7).jpeg,"(610, 497, 3)"
8626,Parakeet,Data/Parakeet/Alexandrine Parakeet(31).jpeg,"(600, 508, 3)"
8627,Parakeet,Data/Parakeet/Rose-ringed Parakeet(87).jpeg,"(480, 640, 3)"
8628,Parakeet,Data/Parakeet/Alexandrine Parakeet(74).jpeg,"(549, 650, 3)"
8629,Parakeet,Data/Parakeet/Plum-headed Parakeet(115).jpeg,"(464, 660, 3)"
8630,Parakeet,Data/Parakeet/Plum-headed Parakeet(150).jpeg,"(453, 640, 3)"
8631,Parakeet,Data/Parakeet/Alexandrine Parakeet(89).jpeg,"(600, 478, 3)"
8632,Parakeet,Data/Parakeet/Rose-ringed Parakeet(212).jpeg,"(603, 650, 3)"
8633,Parakeet,Data/Parakeet/Rose-ringed Parakeet(257).jpeg,"(473, 620, 3)"
