,Bird Class,Image Path,Image Size
6274,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(19).jpeg,"(498, 660, 3)"
6275,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(119).jpeg,"(459, 660, 3)"
6276,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(218).jpeg,"(492, 640, 3)"
6277,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(225).jpeg,"(441, 650, 3)"
6278,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(260).jpeg,"(480, 640, 3)"
6279,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(61).jpeg,"(495, 660, 3)"
6280,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(24).jpeg,"(495, 660, 3)"
6281,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(124).jpeg,"(480, 640, 3)"
6282,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(161).jpeg,"(600, 459, 3)"
6283,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(100).jpeg,"(594, 604, 3)"
6284,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(145).jpeg,"(443, 630, 3)"
6285,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(45).jpeg,"(549, 660, 3)"
6286,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(201).jpeg,"(481, 640, 3)"
6287,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(244).jpeg,"(550, 738, 3)"
6288,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(85).jpeg,"(500, 660, 3)"
6289,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(279).jpeg,"(600, 479, 3)"
6290,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(185).jpeg,"(549, 636, 3)"
6291,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(178).jpeg,"(512, 660, 3)"
6292,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(78).jpeg,"(504, 660, 3)"
6293,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(284).jpeg,"(521, 590, 3)"
6294,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(205).jpeg,"(461, 650, 3)"
6295,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(240).jpeg,"(478, 647, 3)"
6296,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(104).jpeg,"(600, 500, 3)"
6297,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(141).jpeg,"(600, 577, 3)"
6298,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(41).jpeg,"(496, 660, 3)"
6299,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(139).jpeg,"(454, 660, 3)"
6300,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(39).jpeg,"(440, 660, 3)"
6301,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(280).jpeg,"(483, 640, 3)"
6302,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(81).jpeg,"(493, 660, 3)"
6303,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(238).jpeg,"(427, 640, 3)"
6304,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(181).jpeg,"(433, 650, 3)"
6305,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(4).jpeg,"(508, 660, 3)"
6306,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(259).jpeg,"(439, 640, 3)"
6307,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(58).jpeg,"(495, 660, 3)"
6308,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(158).jpeg,"(480, 640, 3)"
6309,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(301).jpeg,"(391, 600, 3)"
6310,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(299).jpeg,"(540, 553, 3)"
6311,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(65).jpeg,"(485, 660, 3)"
6312,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(20).jpeg,"(536, 660, 3)"
6313,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(120).jpeg,"(475, 660, 3)"
6314,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(165).jpeg,"(496, 660, 3)"
6315,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(198).jpeg,"(488, 650, 3)"
6316,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(221).jpeg,"(600, 556, 3)"
6317,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(264).jpeg,"(514, 650, 3)"
6318,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(98).jpeg,"(426, 650, 3)"
6319,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(223).jpeg,"(489, 650, 3)"
6320,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(266).jpeg,"(438, 650, 3)"
6321,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(122).jpeg,"(495, 660, 3)"
6322,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(167).jpeg,"(512, 660, 3)"
6323,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(67).jpeg,"(600, 450, 3)"
6324,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(22).jpeg,"(440, 660, 3)"
6325,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(303).jpeg,"(334, 500, 3)"
6326,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(183).jpeg,"(600, 394, 3)"
6327,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(83).jpeg,"(442, 660, 3)"
6328,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(282).jpeg,"(450, 600, 3)"
6329,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(6).jpeg,"(454, 660, 3)"
6330,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(43).jpeg,"(427, 660, 3)"
6331,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(106).jpeg,"(433, 650, 3)"
6332,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(143).jpeg,"(426, 660, 3)"
6333,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(207).jpeg,"(474, 640, 3)"
6334,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(242).jpeg,"(424, 640, 3)"
6335,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(261).jpeg,"(600, 420, 3)"
6336,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(224).jpeg,"(600, 470, 3)"
6337,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(25).jpeg,"(403, 660, 3)"
6338,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(60).jpeg,"(495, 660, 3)"
6339,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(160).jpeg,"(433, 650, 3)"
6340,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(125).jpeg,"(480, 640, 3)"
6341,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(18).jpeg,"(528, 660, 3)"
6342,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(118).jpeg,"(480, 640, 3)"
6343,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(219).jpeg,"(434, 650, 3)"
6344,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(304).jpeg,"(419, 500, 3)"
6345,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(278).jpeg,"(418, 600, 3)"
6346,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(84).jpeg,"(402, 626, 3)"
6347,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(184).jpeg,"(433, 650, 3)"
6348,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(179).jpeg,"(440, 660, 3)"
6349,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(285).jpeg,"(434, 498, 3)"
6350,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(79).jpeg,"(493, 660, 3)"
6351,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(1).jpeg,"(440, 660, 3)"
6352,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(144).jpeg,"(459, 650, 3)"
6353,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(101).jpeg,"(464, 650, 3)"
6354,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(44).jpeg,"(349, 610, 3)"
6355,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(245).jpeg,"(412, 650, 3)"
6356,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(200).jpeg,"(427, 640, 3)"
6357,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(247).jpeg,"(486, 636, 3)"
6358,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(202).jpeg,"(433, 650, 3)"
6359,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(46).jpeg,"(599, 660, 3)"
6360,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(146).jpeg,"(610, 477, 3)"
6361,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(103).jpeg,"(600, 366, 3)"
6362,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(287).jpeg,"(402, 600, 3)"
6363,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(186).jpeg,"(427, 640, 3)"
6364,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(86).jpeg,"(472, 660, 3)"
6365,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(3).jpeg,"(454, 660, 3)"
6366,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(306).jpeg,"(375, 500, 3)"
6367,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(162).jpeg,"(480, 640, 3)"
6368,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(127).jpeg,"(481, 650, 3)"
6369,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(27).jpeg,"(371, 660, 3)"
6370,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(62).jpeg,"(495, 660, 3)"
6371,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(263).jpeg,"(450, 650, 3)"
6372,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(226).jpeg,"(455, 650, 3)"
6373,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(302).jpeg,"(432, 589, 3)"
6374,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(267).jpeg,"(482, 650, 3)"
6375,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(222).jpeg,"(600, 496, 3)"
6376,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(166).jpeg,"(514, 660, 3)"
6377,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(123).jpeg,"(495, 660, 3)"
6378,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(23).jpeg,"(440, 660, 3)"
6379,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(66).jpeg,"(485, 660, 3)"
6380,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(42).jpeg,"(495, 660, 3)"
6381,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(142).jpeg,"(495, 660, 3)"
6382,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(107).jpeg,"(495, 660, 3)"
6383,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(243).jpeg,"(453, 640, 3)"
6384,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(206).jpeg,"(400, 600, 3)"
6385,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(7).jpeg,"(495, 660, 3)"
6386,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(182).jpeg,"(600, 414, 3)"
6387,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(82).jpeg,"(489, 660, 3)"
6388,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(283).jpeg,"(450, 600, 3)"
6389,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(5).jpeg,"(610, 649, 3)"
6390,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(138).jpeg,"(429, 660, 3)"
6391,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(281).jpeg,"(466, 603, 3)"
6392,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(38).jpeg,"(466, 660, 3)"
6393,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(239).jpeg,"(499, 647, 3)"
6394,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(80).jpeg,"(610, 499, 3)"
6395,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(180).jpeg,"(598, 600, 3)"
6396,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(241).jpeg,"(553, 650, 3)"
6397,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(204).jpeg,"(407, 640, 3)"
6398,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(140).jpeg,"(501, 660, 3)"
6399,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(105).jpeg,"(473, 660, 3)"
6400,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(40).jpeg,"(509, 660, 3)"
6401,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(21).jpeg,"(461, 660, 3)"
6402,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(64).jpeg,"(469, 660, 3)"
6403,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(298).jpeg,"(444, 600, 3)"
6404,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(164).jpeg,"(528, 660, 3)"
6405,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(121).jpeg,"(480, 640, 3)"
6406,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(199).jpeg,"(501, 650, 3)"
6407,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(99).jpeg,"(551, 660, 3)"
6408,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(265).jpeg,"(514, 650, 3)"
6409,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(220).jpeg,"(580, 650, 3)"
6410,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(300).jpeg,"(391, 600, 3)"
6411,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(258).jpeg,"(463, 650, 3)"
6412,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(59).jpeg,"(600, 636, 3)"
6413,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(159).jpeg,"(480, 640, 3)"
6414,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(254).jpeg,"(433, 650, 3)"
6415,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(110).jpeg,"(495, 660, 3)"
6416,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(155).jpeg,"(473, 660, 3)"
6417,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(55).jpeg,"(495, 660, 3)"
6418,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(10).jpeg,"(425, 660, 3)"
6419,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(168).jpeg,"(431, 639, 3)"
6420,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(68).jpeg,"(495, 660, 3)"
6421,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(294).jpeg,"(446, 600, 3)"
6422,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(95).jpeg,"(600, 450, 3)"
6423,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(269).jpeg,"(611, 577, 3)"
6424,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(195).jpeg,"(600, 471, 3)"
6425,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(208).jpeg,"(488, 650, 3)"
6426,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(109).jpeg,"(495, 660, 3)"
6427,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(9).jpeg,"(493, 660, 3)"
6428,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(71).jpeg,"(440, 660, 3)"
6429,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(34).jpeg,"(440, 660, 3)"
6430,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(134).jpeg,"(452, 660, 3)"
6431,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(171).jpeg,"(495, 660, 3)"
6432,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(235).jpeg,"(499, 650, 3)"
6433,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(270).jpeg,"(453, 640, 3)"
6434,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(237).jpeg,"(427, 640, 3)"
6435,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(272).jpeg,"(485, 640, 3)"
6436,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(136).jpeg,"(495, 660, 3)"
6437,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(173).jpeg,"(440, 650, 3)"
6438,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(73).jpeg,"(495, 660, 3)"
6439,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(36).jpeg,"(440, 660, 3)"
6440,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(197).jpeg,"(591, 544, 3)"
6441,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(97).jpeg,"(495, 660, 3)"
6442,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(57).jpeg,"(495, 660, 3)"
6443,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(12).jpeg,"(502, 660, 3)"
6444,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(112).jpeg,"(495, 660, 3)"
6445,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(157).jpeg,"(480, 640, 3)"
6446,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(213).jpeg,"(451, 650, 3)"
6447,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(256).jpeg,"(427, 650, 3)"
6448,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(292).jpeg,"(450, 600, 3)"
6449,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(193).jpeg,"(488, 650, 3)"
6450,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(93).jpeg,"(600, 583, 3)"
6451,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(217).jpeg,"(503, 650, 3)"
6452,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(252).jpeg,"(488, 650, 3)"
6453,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(53).jpeg,"(600, 660, 3)"
6454,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(16).jpeg,"(528, 660, 3)"
6455,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(116).jpeg,"(525, 660, 3)"
6456,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(153).jpeg,"(497, 660, 3)"
6457,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(132).jpeg,"(473, 650, 3)"
6458,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(177).jpeg,"(444, 660, 3)"
6459,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(77).jpeg,"(610, 376, 3)"
6460,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(32).jpeg,"(495, 660, 3)"
6461,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(233).jpeg,"(520, 650, 3)"
6462,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(276).jpeg,"(400, 600, 3)"
6463,Jungle_Crow,Data2/Jungle_Crow/Large-billed Crow?(296).jpeg,"(450, 600, 3)"
6464,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(48).jpeg,"(510, 660, 3)"
6465,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(148).jpeg,"(480, 640, 3)"
6466,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(249).jpeg,"(424, 640, 3)"
6467,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(188).jpeg,"(527, 650, 3)"
6468,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(231).jpeg,"(488, 650, 3)"
6469,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(274).jpeg,"(550, 624, 3)"
6470,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(88).jpeg,"(600, 532, 3)"
6471,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(289).jpeg,"(373, 640, 3)"
6472,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(75).jpeg,"(547, 660, 3)"
6473,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(30).jpeg,"(495, 660, 3)"
6474,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(130).jpeg,"(480, 640, 3)"
6475,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(175).jpeg,"(488, 650, 3)"
6476,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(114).jpeg,"(516, 660, 3)"
6477,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(151).jpeg,"(493, 630, 3)"
6478,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(51).jpeg,"(587, 660, 3)"
6479,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(14).jpeg,"(538, 660, 3)"
6480,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(215).jpeg,"(600, 453, 3)"
6481,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(250).jpeg,"(464, 700, 3)"
6482,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(91).jpeg,"(373, 660, 3)"
6483,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(228).jpeg,"(600, 600, 3)"
6484,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(191).jpeg,"(488, 650, 3)"
6485,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(129).jpeg,"(449, 650, 3)"
6486,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(29).jpeg,"(440, 660, 3)"
6487,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(290).jpeg,"(436, 620, 3)"
6488,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(273).jpeg,"(516, 640, 3)"
6489,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(236).jpeg,"(600, 402, 3)"
6490,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(172).jpeg,"(610, 377, 3)"
6491,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(137).jpeg,"(464, 660, 3)"
6492,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(37).jpeg,"(524, 660, 3)"
6493,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(72).jpeg,"(511, 660, 3)"
6494,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(13).jpeg,"(440, 660, 3)"
6495,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(56).jpeg,"(495, 660, 3)"
6496,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(156).jpeg,"(480, 640, 3)"
6497,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(113).jpeg,"(549, 650, 3)"
6498,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(257).jpeg,"(456, 650, 3)"
6499,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(212).jpeg,"(592, 423, 3)"
6500,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(196).jpeg,"(475, 650, 3)"
6501,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(96).jpeg,"(532, 660, 3)"
6502,Jungle_Crow,Data2/Jungle_Crow/Jungle Crow_Large-billed Crow(297).jpeg,"(489, 600, 3)"
